policy,condition,episode,mean_end_trace,median_end_trace,tagged_mean_end_trace,untagged_mean_end_trace,tagged_error_median_km,tagged_error_p90_km,reacquired_fraction
advanced_greedy,nullburn,43,0.012208178870476906,0.010604237065861982,0.011271212087230175,0.01244242056628859,7.150890588760376,20.88473453521729,0.06
advanced_greedy,nullburn,44,0.013408168063592385,0.010525073287680995,0.013915783517562005,0.01328126420009998,3.810580611228943,17.876072883605964,0.03
advanced_greedy,nullburn,45,0.01032117164141342,0.009540813698591052,0.011001222800809337,0.010151158851564437,8.25849962234497,21.081641387939456,0.08
advanced_greedy,nullburn,46,0.011807731409755566,0.010435598745290531,0.012525479212752119,0.011628294459006427,6.309929847717285,16.73297157287598,0.06
advanced_greedy,nullburn,47,0.01126923265487646,0.009097734317334114,0.012114946142480137,0.01105780428297554,7.033709764480591,20.642560768127442,0.08
advanced_greedy,nullburn,48,0.01156906669883177,0.009623784213506674,0.012982680232633765,0.011215663315381272,2.154022753238678,5.047655725479132,0.03
advanced_greedy,nullburn,49,0.011123667938880588,0.009595271235719804,0.00982822661649745,0.011447528269476374,4.078108429908752,12.096530342102053,0.05
advanced_greedy,nullburn,50,0.01052112336625727,0.008885594711245762,0.01133082391834525,0.010318698228235276,1.5282639265060425,19.396582031250002,0.05
advanced_greedy,nullburn,51,0.011927500745567502,0.010696957533425679,0.01082027360745677,0.012204307530095188,4.583801984786987,16.134777927398684,0.07
advanced_greedy,nullburn,52,0.01207830324601545,0.009617344859923355,0.014104591509975678,0.011571731180025394,2.031263291835785,20.431529235839843,0.06
advanced_greedy,nullburn,53,0.012340947869445998,0.00993200757657198,0.012821463658583956,0.012220818922161508,2.5188880562782288,15.5729341506958,0.05
advanced_greedy,nullburn,54,0.011529696085503223,0.009354117346220152,0.009999014002876758,0.011912366606159835,5.2117838859558105,15.350433444976808,0.08
advanced_greedy,nullburn,55,0.012234174212556263,0.009450353738670574,0.013765333047849585,0.011851384503732933,1.2660776376724243,16.36133270263672,0.05
advanced_greedy,nullburn,56,0.011865202101930972,0.009803777289136163,0.010830070188752225,0.01212398508022566,4.691120147705078,14.826216316223148,0.03
advanced_greedy,nullburn,57,0.013689264413983692,0.010439396995038982,0.015079012599803352,0.01334182736752878,1.1317274570465088,12.31698150634767,0.03
advanced_greedy,nullburn,58,0.011381851952608057,0.010787919815088424,0.00914344807293444,0.011941452922526461,3.567467212677002,22.33239898681641,0.07
advanced_greedy,nullburn,59,0.01141833249660153,0.009365739919020993,0.009213529662303585,0.011969533205176016,10.789299488067627,17.1787187576294,0.04
advanced_greedy,nullburn,60,0.011421072084672947,0.00872418948724696,0.00927412721542101,0.011957808301985928,9.164458274841309,16.27609348297119,0.08
advanced_greedy,nullburn,61,0.011399342856815042,0.009302052674678232,0.012140245693339543,0.011214117147683916,0.6300390660762787,11.457452583312993,0.03
advanced_greedy,nullburn,62,0.010501716809565558,0.008714650720438335,0.008796922870923294,0.010927915294226126,6.772254467010498,20.96401672363282,0.06
advanced_greedy,nullburn,63,0.01283694405864552,0.010082989846472126,0.01213057540205196,0.013013536222793911,1.4771217107772827,12.673972606658939,0.06
advanced_greedy,nullburn,64,0.010102036904194249,0.00839149728819058,0.008564939262300656,0.010486311314667646,3.941539764404297,17.451714324951173,0.07
advanced_greedy,nullburn,65,0.012209828012128847,0.010094060736460523,0.011787246814790542,0.012315473311463423,4.933880805969238,16.581817436218262,0.06
advanced_greedy,nullburn,66,0.010448760920049913,0.010098158934129381,0.009145465315739865,0.010774584821127423,6.696380138397217,21.7056848526001,0.1
advanced_greedy,nullburn,67,0.01194090658398722,0.00956848620090429,0.01059823564324047,0.012276574319173908,4.305203199386597,18.468676567077644,0.11
advanced_greedy,nullburn,68,0.011929089636041168,0.009683466444952495,0.0101973558561028,0.012362023081025759,8.608543395996094,19.34658889770508,0.07
advanced_greedy,nullburn,69,0.01204463503717785,0.0105240401474664,0.012985909876975468,0.011809316327228448,2.5346673727035522,12.547162151336675,0.08
advanced_greedy,nullburn,70,0.011315281354884734,0.009384685308557253,0.014085880460158764,0.010622631578566227,3.4929414987564087,14.325831031799318,0.04
advanced_greedy,nullburn,71,0.012801065902495029,0.00990299809898958,0.015712075789352402,0.012073313430780682,2.5764981508255005,15.12233228683472,0.03
advanced_greedy,nullburn,72,0.010848530740959319,0.00914201862758459,0.01107409011971922,0.010792140896269346,8.85968828201294,23.095711898803714,0.08
advanced_greedy,nullburn,73,0.010977379811221422,0.009574499997523554,0.009079716751236826,0.011451795576217571,6.423191070556641,15.115943050384535,0.04
advanced_greedy,nullburn,74,0.01293212074281682,0.010893729824492455,0.012617016995993833,0.013010896679522566,5.443974256515503,15.82660608291626,0.06
advanced_greedy,nullburn,75,0.011267526950360953,0.0095394350485127,0.010888136244667649,0.01136237462678428,6.927291393280029,16.44984254837037,0.08
advanced_greedy,nullburn,76,0.01023627590036994,0.008868865126373974,0.008507378834934007,0.010668500166728925,9.414700031280518,19.640160751342776,0.05
advanced_greedy,nullburn,77,0.010307486904882096,0.00851781179884713,0.010215420071175582,0.010330503613308725,2.737979531288147,19.598812484741213,0.09
advanced_greedy,nullburn,78,0.012060376868152218,0.010902355853831591,0.011740688777556485,0.012140298890801152,2.139506220817566,21.801259040832523,0.08
advanced_greedy,nullburn,79,0.012485401689089595,0.009493513586833053,0.010478817895104945,0.012987047637585758,3.799386143684387,11.832486724853517,0.05
advanced_greedy,nullburn,80,0.010636153845704564,0.008981288766679791,0.010118168278345722,0.010765650237544274,4.928816795349121,12.4961298942566,0.09
advanced_greedy,nullburn,81,0.010211748748130649,0.008513618830756738,0.009952490866101171,0.010276563218638018,5.70223069190979,19.10478572845459,0.11
advanced_greedy,nullburn,82,0.013184761113728122,0.011294622517432767,0.010977697740998531,0.013736526956910517,7.2045629024505615,13.442940235137945,0.07
advanced_greedy,nullburn,83,0.011829399808406159,0.009333513210685991,0.011603682984901552,0.011885829014282309,3.9006859064102173,10.551560688018807,0.04
advanced_greedy,nullburn,84,0.01218475156399353,0.010410769087747442,0.010646965555382058,0.012569198066146394,6.210521459579468,22.936083793640137,0.05
advanced_greedy,nullburn,85,0.01232142774851509,0.00930121379740359,0.01002750492584477,0.012894908454182674,7.020959854125977,16.74262313842774,0.08
advanced_greedy,nullburn,86,0.012532051587665335,0.01079356505322926,0.010716401303012834,0.012985964158828463,5.511131286621094,16.775174713134767,0.09
advanced_greedy,nullburn,87,0.012562472069606853,0.010184467864412192,0.01216288467328693,0.012662368918686837,7.363885164260864,16.06486396789551,0.03
advanced_greedy,nullburn,88,0.012478271536195929,0.010025584307048932,0.013129553204580724,0.01231545111909973,2.4391387701034546,16.403208732604984,0.07
advanced_greedy,nullburn,89,0.013364844155984053,0.01055508265622881,0.014227069568728073,0.01314928780279805,2.466812014579773,11.404734992980963,0.04
advanced_greedy,nullburn,90,0.01099752408708658,0.008882616999302134,0.009636938941243015,0.01133767037354747,8.194072246551514,20.474146461486818,0.07
advanced_greedy,nullburn,91,0.011477466944147639,0.009545969003855771,0.010925195938890136,0.011615534695462013,5.414873838424683,26.081182670593265,0.08
advanced_greedy,nullburn,92,0.011525348896707699,0.008847178791078741,0.012750256007443159,0.011219122119023837,0.3162360191345215,11.140588665008554,0.04
advanced_greedy,nullburn,93,0.010617728826369124,0.008588821917994167,0.011987177870623693,0.010275366565305479,6.802222490310669,25.123393440246584,0.06
advanced_greedy,nullburn,94,0.01096104263942878,0.008760093430892062,0.010357631843375473,0.011111895338442108,7.166494131088257,19.34920768737793,0.07
advanced_greedy,nullburn,95,0.012414711897967355,0.009876413201431697,0.011410149972272571,0.012665852379391048,8.820767402648926,20.498966789245607,0.03
advanced_greedy,nullburn,96,0.01295197421791666,0.011460101730809816,0.012945531853978101,0.012953584808901297,1.1726404428482056,15.641673851013186,0.07
advanced_greedy,nullburn,97,0.010956565053725059,0.009095551830945472,0.010219267798782131,0.01114088936746079,8.358516216278076,19.83403263092041,0.05
advanced_greedy,nullburn,98,0.011341268302224497,0.009936555466113602,0.013263797232126551,0.010860636069748983,2.7425098419189453,8.841486358642586,0.04
advanced_greedy,nullburn,99,0.011375931857097916,0.009928825735457242,0.010024182745172945,0.011713869135079156,3.4431302547454834,11.494234943389898,0.06
advanced_greedy,random,0,0.011413702304695522,0.009839178522204391,0.011408364459907344,0.011415036765892565,25.803462028503418,138.86121978759775,0.04
advanced_greedy,random,1,0.011445611576892008,0.009353301187949335,0.009815784684145696,0.011853068300078587,42.426443099975586,182.4689559936524,0.04
advanced_greedy,random,2,0.012365332789078958,0.01023791500856612,0.014422798108556642,0.011850966459209532,21.140287399291992,201.38916778564464,0.04
advanced_greedy,random,3,0.011418729299851452,0.01030329878803522,0.010461801258913687,0.011657961310085892,35.307769775390625,125.25082092285156,0.05
advanced_greedy,random,4,0.013271639799448882,0.011061085137348636,0.01283498886149145,0.013380802533938238,22.12769317626953,164.63419952392587,0.06
advanced_greedy,random,5,0.01273349153909589,0.011550172943247384,0.012629383597357057,0.012759518524530602,23.090106964111328,181.59023590087895,0.06
advanced_greedy,random,6,0.009851625925528707,0.008429366606198462,0.010753449992581423,0.009626169908765527,28.283710479736328,153.31982116699228,0.07
advanced_greedy,random,7,0.012553683102647303,0.01073892436875854,0.011914911480947612,0.012713376008072225,28.316224098205566,89.87639465332038,0.04
advanced_greedy,random,8,0.012607312125369887,0.01075783314581618,0.012077795804520291,0.012739691205582288,55.464107513427734,136.75919494628909,0.06
advanced_greedy,random,9,0.012207096746242502,0.010056272090944816,0.01195392542902075,0.012270389575547942,13.374075889587402,65.25546073913577,0.04
advanced_greedy,random,10,0.012215057250243048,0.00961137716175564,0.01269469666998975,0.012095147395306372,35.10638999938965,122.54115524292001,0.03
advanced_greedy,random,11,0.01099992162863308,0.008600036861517715,0.011430618751438878,0.010892247347931627,35.43880367279053,172.9487655639649,0.08
advanced_greedy,random,12,0.012796803592456791,0.009645217853443955,0.011762490046606953,0.01305538197891925,28.216830253601074,116.88941192626966,0.08
advanced_greedy,random,13,0.011119298845164181,0.009376765660053426,0.011880932243915043,0.01092889049547646,21.43279266357422,133.77476196289066,0.06
advanced_greedy,random,14,0.012071256926856505,0.010257853753865252,0.015249539950558163,0.01127668617093109,23.60044288635254,53.55844573974623,0.07
advanced_greedy,random,15,0.013433683098110615,0.011059061261232381,0.01345521989724264,0.013428298898327607,49.93430519104004,141.79129486083994,0.04
advanced_greedy,random,16,0.011341215125018358,0.009918932198379679,0.00953163098697643,0.011793611159528839,21.698854446411133,114.89083786010742,0.1
advanced_greedy,random,17,0.01231200509693012,0.009199342949927799,0.010317641418199052,0.01281059601661289,31.28262424468994,132.69011230468757,0.05
advanced_greedy,random,18,0.010319290972579838,0.007911599045986253,0.009971594715682614,0.010406215036804143,25.274596214294434,112.85119552612305,0.03
advanced_greedy,random,19,0.010703077852425517,0.008786514137002287,0.009595941303917527,0.010979861989552517,28.612220764160156,220.01735839843758,0.05
advanced_greedy,random,20,0.012735275384008583,0.010376063047481312,0.011316498143883556,0.013089969694039836,75.31218338012695,220.90420074462904,0.04
advanced_greedy,random,21,0.011929043945887938,0.010425565750549263,0.013781726178498216,0.011465873387735368,41.37661170959473,151.34356536865235,0.06
advanced_greedy,random,22,0.01064576581046305,0.009332400178914143,0.009598901236665415,0.01090748195391246,25.664116859436035,107.44876098632815,0.07
advanced_greedy,random,23,0.011773638110565527,0.010400778681969817,0.011910390390503683,0.011739450040580992,22.596923828125,161.53768615722657,0.1
advanced_greedy,random,24,0.010893797518910722,0.00869161740321786,0.009629447092416542,0.01120988512553427,37.51684379577637,152.47563781738288,0.09
advanced_greedy,random,25,0.01173127070270777,0.008522896298056335,0.011189695515542657,0.011866664499499049,43.122520446777344,237.41872406005865,0.06
advanced_greedy,random,26,0.012378701971416129,0.010913962462062107,0.013612927819594533,0.012070145509371525,31.79517936706543,160.16568756103516,0.07
advanced_greedy,random,27,0.013402693235705414,0.010391510904902566,0.011137655036726361,0.013968952785450179,13.668651103973389,43.330205154418955,0.08
advanced_greedy,random,28,0.011295562491399656,0.008637733832507221,0.012902312107264474,0.010893875087433454,28.950650215148926,132.4539535522461,0.08
advanced_greedy,random,29,0.011464796028326845,0.01034311932904194,0.010774950284493174,0.011637257464285265,32.742923736572266,184.58951416015628,0.03
advanced_greedy,random,30,0.010215805849777939,0.009198273491665344,0.010221424713635912,0.010214401133813446,18.630523681640625,222.0844223022462,0.05
advanced_greedy,random,31,0.011048080733763219,0.010320342445455183,0.012300019582901407,0.01073509602147867,27.272000312805176,78.09516525268573,0.03
advanced_greedy,random,32,0.011267753004998451,0.009625823393979795,0.00948155686827101,0.011714302039180308,39.51935863494873,173.53760833740236,0.04
advanced_greedy,random,33,0.012740262284526087,0.01059057164447922,0.012756642358549125,0.012736167266020329,64.4589672088623,302.13538513183596,0.07
advanced_greedy,random,34,0.011453786212889,0.009322861683541558,0.01125495989455611,0.011503492792472226,22.70797348022461,117.09945526123063,0.08
advanced_greedy,random,35,0.012902407833938883,0.01050906133065504,0.012174981839663467,0.013084264332507738,31.09619426727295,133.9834793090821,0.08
advanced_greedy,random,36,0.011620216220045719,0.009058185532757796,0.012951713731741568,0.011287341842121757,23.06496524810791,116.25756454467795,0.04
advanced_greedy,random,37,0.013057357442755563,0.010604296185583555,0.015194547085314095,0.012523060032115927,39.39575481414795,142.0134155273438,0.03
advanced_greedy,random,38,0.012072774148108345,0.009137681396886603,0.010796046643994629,0.012391956024136773,10.4336256980896,34.40658454895026,0.04
advanced_greedy,random,39,0.01125041643638691,0.008492641299511763,0.009159423946931085,0.011773164558750866,30.955968856811523,121.84594879150399,0.09
advanced_greedy,random,40,0.010688528004019572,0.008156126220780845,0.010736035294329977,0.010676651181441975,20.468087196350098,111.70832977294941,0.05
advanced_greedy,random,41,0.012288863796918651,0.010008350859486473,0.011295249235473676,0.012537267437279898,23.210969924926758,104.61958618164064,0.01
advanced_greedy,random,42,0.010719040084484668,0.008390657952558903,0.00961699449401648,0.010994551482101714,15.90276288986206,95.07495956420912,0.09
advanced_greedy,random,43,0.012220099682316254,0.010604237065861982,0.01133081614642691,0.01244242056628859,27.541939735412598,231.76869964599618,0.06
advanced_greedy,random,44,0.013408144434613857,0.010525073287680995,0.013915665372669372,0.01328126420009998,16.43027353286743,85.6610939025879,0.03
advanced_greedy,random,45,0.010320825992408349,0.009540813698591052,0.010999494555783987,0.010151158851564437,28.338333129882812,95.55135498046877,0.08
advanced_greedy,random,46,0.011809919194820145,0.01043559874529042,0.012536433256428128,0.011628290679418151,25.07967758178711,136.25784301757815,0.06
advanced_greedy,random,47,0.011264670627272797,0.009094948916651864,0.01210575262226671,0.011054400128524317,21.02151870727539,79.34882469177268,0.08
advanced_greedy,random,48,0.01156822378465011,0.009623784213506383,0.012979945029468722,0.011215293473445454,29.45609951019287,168.94865112304694,0.03
advanced_greedy,random,49,0.011143459680869272,0.009687058849841501,0.00983676641379712,0.01147013299763731,37.45686340332031,110.46801681518565,0.05
advanced_greedy,random,50,0.010521554801050699,0.008885827412656741,0.011330290826612311,0.010319370794660299,29.775768280029297,133.5135162353516,0.05
advanced_greedy,random,51,0.011927842702531293,0.010698772380960076,0.010822215325809941,0.012204249546711631,36.35100746154785,90.03401870727542,0.07
advanced_greedy,random,52,0.012078278839399225,0.009617344859923643,0.01410412328635679,0.011571817727659837,32.472588539123535,183.20879516601565,0.06
advanced_greedy,random,53,0.012347569886130162,0.00993200757657209,0.012824673679814973,0.012228293937708959,24.43157958984375,100.98514862060566,0.05
advanced_greedy,random,54,0.0114054712341208,0.009128261544349531,0.010026484094952175,0.011750218018912954,36.94723701477051,179.0422088623048,0.08
advanced_greedy,random,55,0.012233542622536836,0.009450353738672897,0.013763859887814058,0.01185096330621753,13.36755657196045,89.56141204833986,0.05
advanced_greedy,random,56,0.011865225635675644,0.009803777289136163,0.010830187857475587,0.01212398508022566,37.73032760620117,205.0276550292969,0.03
advanced_greedy,random,57,0.013689004347077025,0.010439396995038982,0.015077712265270016,0.01334182736752878,39.373525619506836,102.49463043212907,0.03
advanced_greedy,random,58,0.0113636960632413,0.010712942958448799,0.009094640728172934,0.011930959897008394,30.885573387145996,141.4738830566407,0.07
advanced_greedy,random,59,0.01141833249660153,0.009365739919020993,0.009213529662303585,0.011969533205176016,17.636013984680176,126.66978912353515,0.04
advanced_greedy,random,60,0.011421072084672947,0.00872418948724696,0.00927412721542101,0.011957808301985928,18.096614837646484,77.2839080810547,0.08
advanced_greedy,random,61,0.011401974838194922,0.009302380237984768,0.01214146537894738,0.011217102203006807,23.16080379486084,122.66036529541032,0.03
advanced_greedy,random,62,0.010501802311204768,0.008714650720438855,0.00879692553924966,0.01092802150419355,36.91209602355957,225.031820678711,0.06
advanced_greedy,random,63,0.01283681099853075,0.010082989846472126,0.01212991010147811,0.013013536222793911,15.214012145996094,136.38723297119145,0.06
advanced_greedy,random,64,0.010102294037147201,0.008391497288190782,0.008566596448687989,0.010486218434262003,16.755922317504883,64.23202514648443,0.07
advanced_greedy,random,65,0.012210178855648042,0.010094060736460523,0.011789001032386512,0.012315473311463423,13.873236656188965,39.223944854736374,0.06
advanced_greedy,random,66,0.010713652755257753,0.010238185050952456,0.009792243803358152,0.010944004993232653,23.41391086578369,165.48063354492197,0.08
advanced_greedy,random,67,0.011941496779825866,0.009568486200903815,0.0106009020748737,0.012276645456063908,18.385272979736328,200.40558471679702,0.11
advanced_greedy,random,68,0.011929579640725838,0.009683189432607361,0.010199805879526147,0.012362023081025759,41.81869697570801,188.02855529785163,0.07
advanced_greedy,random,69,0.01204803204210305,0.010524040147469662,0.01300349146558714,0.011809167186232029,20.01711654663086,79.11643753051762,0.08
advanced_greedy,random,70,0.011315367547038544,0.009384685308557253,0.01408631142092782,0.010622631578566227,12.964048862457275,107.18587646484386,0.04
advanced_greedy,random,71,0.012801141629186084,0.009902998098989525,0.01571248508804183,0.012073305764472145,16.25731086730957,102.1386550903321,0.03
advanced_greedy,random,72,0.010848594538024852,0.00914201862758459,0.011074409105046885,0.010792140896269346,27.904702186584473,110.60490493774417,0.08
advanced_greedy,random,73,0.010977379811221422,0.009574499997523554,0.009079716751236826,0.011451795576217571,49.95394325256348,196.9306701660157,0.04
advanced_greedy,random,74,0.012932060968727154,0.010893729824492455,0.012616718125545517,0.013010896679522566,20.42310905456543,116.06240158081073,0.06
advanced_greedy,random,75,0.011267730670676677,0.0095394350485127,0.010889154846246273,0.01136237462678428,24.08735942840576,114.47526779174807,0.08
advanced_greedy,random,76,0.010237799795750237,0.008869293360512162,0.008508540280417937,0.01067011467458331,29.99526882171631,123.9538368225098,0.05
advanced_greedy,random,77,0.010307582581505947,0.00851781179884713,0.010215898454294853,0.010330503613308725,33.959543228149414,123.07836532592786,0.09
advanced_greedy,random,78,0.012060509078883355,0.010908413353595844,0.01174134983121217,0.012140298890801152,38.63189125061035,186.54449615478515,0.08
advanced_greedy,random,79,0.01259822404096612,0.009686679362139523,0.011091129577337966,0.012974997656873159,53.68094253540039,221.28137359619151,0.04
advanced_greedy,random,80,0.010636355066846272,0.00899232404253993,0.01011917438405427,0.010765650237544274,17.346611499786377,138.5900909423829,0.09
advanced_greedy,random,81,0.010210015259768517,0.008513256882995352,0.009948042130570751,0.010275508542067956,26.935344696044922,165.5926467895508,0.11
advanced_greedy,random,82,0.01305729682218157,0.011128654836017254,0.010979332827116762,0.01357678782094777,26.174843788146973,143.17740631103518,0.07
advanced_greedy,random,83,0.011829807559585731,0.009333513210689884,0.0116035652183886,0.011886368144885018,21.5402250289917,66.52653274536134,0.04
advanced_greedy,random,84,0.01218475156399353,0.010410769087747442,0.010646965555382058,0.012569198066146394,45.954830169677734,248.23682861328132,0.05
advanced_greedy,random,85,0.012322784460336252,0.009301381234761173,0.010033904029795225,0.012895004567971508,17.73600673675537,93.88889617919926,0.08
advanced_greedy,random,86,0.012517579190681756,0.010614791642121296,0.010703782267712866,0.012971028421423978,16.46816349029541,54.9712379455567,0.09
advanced_greedy,random,87,0.012564717405392112,0.01018377614095426,0.012160204989659841,0.01266584550932518,37.71511650085449,208.42264251708994,0.03
advanced_greedy,random,88,0.012478245540555377,0.010012067366373122,0.013123365154319815,0.012316965637114267,34.36960792541504,170.43619232177755,0.07
advanced_greedy,random,89,0.013364838067190769,0.01055508265622881,0.014227039124761656,0.01314928780279805,20.42403221130371,117.56489257812503,0.04
advanced_greedy,random,90,0.010996772522289998,0.008882616999302134,0.009633181117260105,0.01133767037354747,41.493675231933594,131.2240982055664,0.07
advanced_greedy,random,91,0.011465800844636484,0.009550085158159676,0.010852788531838287,0.011619053922836036,28.323124885559082,158.26399383544936,0.08
advanced_greedy,random,92,0.011525348896707699,0.008847178791078741,0.012750256007443159,0.011219122119023837,16.792585372924805,113.55604476928721,0.04
advanced_greedy,random,93,0.010617961014945401,0.008588821917995728,0.011988247365173035,0.010275389427388494,22.520158767700195,88.8196517944336,0.06
advanced_greedy,random,94,0.010991742544180498,0.008760030039087943,0.010346005224531805,0.011153176874092674,43.1381893157959,188.21202545166025,0.07
advanced_greedy,random,95,0.012414734289722847,0.009872105106536766,0.011409642097852713,0.012666007337690383,20.50393295288086,189.7336425781251,0.03
advanced_greedy,random,96,0.012952651891521031,0.011461839034816448,0.012948920221999968,0.012953584808901297,28.553390502929688,143.384342956543,0.07
