seed,delta_v_t_mps,elapsed_seconds,seconds_since_burn,position_separation_km,geocentric_angle_deg,sensor,topocentric_angle_deg
7,1,2700.0,1800.0,1.7916954987440208,0.002833084051684856,agent_2,0.003218147070271397
7,1,3000.0,2100.0,2.086965436963509,0.0032785698418639933,agent_0,0.003119822317671647
7,1,3000.0,2100.0,2.086965436963509,0.0032785698418639933,agent_1,0.0029336660114400036
7,1,3000.0,2100.0,2.086965436963509,0.0032785698418639933,agent_2,0.0037045574004167196
7,1,3300.0,2400.0,2.3808075151944585,0.0037116465750039744,agent_0,0.003551520529218869
7,1,3300.0,2400.0,2.3808075151944585,0.0037116465750039744,agent_1,0.0033322474794214656
7,1,3300.0,2400.0,2.3808075151944585,0.0037116465750039744,agent_2,0.004170893724890818
7,1,3600.0,2700.0,2.6731011886534484,0.004130584784010516,agent_0,0.003974991307361106
7,1,3600.0,2700.0,2.6731011886534484,0.004130584784010516,agent_1,0.0037213748571020126
7,1,3600.0,2700.0,2.6731011886534484,0.004130584784010516,agent_2,0.004615138815233784
7,1,3900.0,3000.0,2.963759213318756,0.004533695549927785,agent_0,0.004388678079753752
7,1,3900.0,3000.0,2.963759213318756,0.004533695549927785,agent_1,0.004099644139906729
7,1,3900.0,3000.0,2.963759213318756,0.004533695549927785,agent_2,0.005035359370757128
7,1,4200.0,3300.0,3.2527314367432174,0.004919334546394664,agent_0,0.004791041781441246
7,1,4200.0,3300.0,3.2527314367432174,0.004919334546394664,agent_1,0.004465673484142759
7,1,4200.0,3300.0,3.2527314367432174,0.004919334546394664,agent_2,0.005429712772933464
7,1,4500.0,3600.0,3.540008537744247,0.005285907847608107,agent_0,0.005180566578355944
7,1,4500.0,3600.0,3.540008537744247,0.005285907847608107,agent_1,0.004818108921628892
7,1,4500.0,3600.0,3.540008537744247,0.005285907847608107,agent_2,0.005796452262429748
7,1,4800.0,3900.0,3.825625523753787,0.005631875261522288,agent_0,0.0055557618874173915
7,1,4800.0,3900.0,3.825625523753787,0.005631875261522288,agent_1,0.005155626599568053
7,1,4800.0,3900.0,3.825625523753787,0.005631875261522288,agent_2,0.006133930094777813
7,1,5100.0,4200.0,4.10966496664404,0.00595575636807193,agent_0,0.005915168970331002
7,1,5100.0,4200.0,4.10966496664404,0.00595575636807193,agent_1,0.005476937313769048
7,1,5100.0,4200.0,4.10966496664404,0.00595575636807193,agent_2,0.006440603052226109
7,1,5400.0,4500.0,4.39225998148457,0.006256132526957876,agent_0,0.006257363788085508
7,1,5400.0,4500.0,4.39225998148457,0.006256132526957876,agent_1,0.005780788507156755
7,1,5400.0,4500.0,4.39225998148457,0.006256132526957876,agent_2,0.0067150331823452375
7,5,900.0,0.0,0.0,1.2074182697257333e-06,agent_0,0.0
7,5,900.0,0.0,0.0,1.2074182697257333e-06,agent_1,8.537736462515939e-07
7,5,900.0,0.0,0.0,1.2074182697257333e-06,agent_2,0.0
7,5,1200.0,300.0,1.4998020073614085,0.0024105678636036896,agent_0,0.0022257472864441593
7,5,1200.0,300.0,1.4998020073614085,0.0024105678636036896,agent_1,0.0021214048654413595
7,5,1200.0,300.0,1.4998020073614085,0.0024105678636036896,agent_2,0.0028032294817744562
7,5,1500.0,600.0,2.998419537406164,0.004813532812100422,agent_0,0.004465457689592073
7,5,1500.0,600.0,2.998419537406164,0.004813532812100422,agent_1,0.004246334276214482
7,5,1500.0,600.0,2.998419537406164,0.004813532812100422,agent_2,0.0055734106925383695
7,5,1800.0,900.0,4.494687408050007,0.00719964490990666,agent_0,0.006711338851402617
7,5,1800.0,900.0,4.494687408050007,0.00719964490990666,agent_1,0.0063674851260479915
7,5,1800.0,900.0,4.494687408050007,0.00719964490990666,agent_2,0.008298691662859908
7,5,2100.0,1200.0,5.987481045529948,0.009559678174937834,agent_0,0.008955532134723079
7,5,2100.0,1200.0,5.987481045529948,0.009559678174937834,agent_1,0.008477533293751286
7,5,2100.0,1200.0,5.987481045529948,0.009559678174937834,agent_2,0.010967404071534303
7,5,2400.0,1500.0,7.47573803812633,0.011884461678523339,agent_0,0.01119013448635702
7,5,2400.0,1500.0,7.47573803812633,0.011884461678523339,agent_1,0.010569153822353046
7,5,2400.0,1500.0,7.47573803812633,0.011884461678523339,agent_2,0.013568112286068724
7,5,2700.0,1800.0,8.958479549048096,0.014164906729210646,agent_0,0.013407216943894714
7,5,2700.0,1800.0,8.958479549048096,0.014164906729210646,agent_1,0.012635038850282942
7,5,2700.0,1800.0,8.958479549048096,0.014164906729210646,agent_2,0.016089652168922965
7,5,3000.0,2100.0,10.434831592609314,0.016392043891713705,agent_0,0.01559885366554039
7,5,3000.0,2100.0,10.434831592609314,0.016392043891713705,agent_1,0.014667922474145103
7,5,3000.0,2100.0,10.434831592609314,0.016392043891713705,agent_2,0.01852118256366839
7,5,3300.0,2400.0,11.904046006547523,0.018557044737062194,agent_0,0.017757137480908278
7,5,3300.0,2400.0,11.904046006547523,0.018557044737062194,agent_1,0.016660595409568532
7,5,3300.0,2400.0,11.904046006547523,0.018557044737062194,agent_2,0.0208522143094514
7,5,3600.0,2700.0,13.365520962459671,0.020651257365679066,agent_0,0.01987420936782403
7,5,3600.0,2700.0,13.365520962459671,0.020651257365679066,agent_1,0.01860592974575407
7,5,3600.0,2700.0,13.365520962459671,0.020651257365679066,agent_2,0.02307265586346503
7,5,3900.0,3000.0,14.818821096021022,0.02266622944281156,agent_0,0.021942276578786658
7,5,3900.0,3000.0,14.818821096021022,0.02266622944281156,agent_1,0.020496895239482893
7,5,3900.0,3000.0,14.818821096021022,0.02266622944281156,agent_2,0.025172839576934582
7,5,4200.0,3300.0,16.26369676825623,0.024593735199304106,agent_0,0.02395363647534128
7,5,4200.0,3300.0,16.26369676825623,0.024593735199304106,agent_1,0.022326579159136103
7,5,4200.0,3300.0,16.26369676825623,0.024593735199304106,agent_2,0.02714355264190574
7,5,4500.0,3600.0,17.700102622421056,0.026425803308253774,agent_0,0.0259007018198345
7,5,4500.0,3600.0,17.700102622421056,0.026425803308253774,agent_1,0.024088207559524885
7,5,4500.0,3600.0,17.700102622421056,0.026425803308253774,agent_2,0.028976066409916096
7,5,4800.0,3900.0,19.12821502742203,0.028154733142074805,agent_0,0.027776015969410685
7,5,4800.0,3900.0,19.12821502742203,0.028154733142074805,agent_1,0.025775157752316945
7,5,4800.0,3900.0,19.12821502742203,0.028154733142074805,agent_2,0.030662149644641423
7,5,5100.0,4200.0,20.548448315119163,0.02977312444289084,agent_0,0.029572282332742894
7,5,5100.0,4200.0,20.548448315119163,0.02977312444289084,agent_1,0.027380982560998062
7,5,5100.0,4200.0,20.548448315119163,0.02977312444289084,agent_2,0.032194096861277194
7,5,5400.0,4500.0,21.96146952022932,0.031273889351086714,agent_0,0.03128237795933428
7,5,5400.0,4500.0,21.96146952022932,0.031273889351086714,agent_1,0.028899420741591568
7,5,5400.0,4500.0,21.96146952022932,0.031273889351086714,agent_2,0.03356473345914916
7,10,900.0,0.0,0.0,1.2074182697257333e-06,agent_0,0.0
7,10,900.0,0.0,0.0,1.2074182697257333e-06,agent_1,8.537736462515939e-07
7,10,900.0,0.0,0.0,1.2074182697257333e-06,agent_2,0.0
7,10,1200.0,300.0,2.9996040154010335,0.0048211296048910005,agent_0,0.004451511685504473
7,10,1200.0,300.0,2.9996040154010335,0.0048211296048910005,agent_1,0.00424281522931729
7,10,1200.0,300.0,2.9996040154010335,0.0048211296048910005,agent_2,0.005606422430607827
7,10,1500.0,600.0,5.996839096437757,0.00962701679531223,agent_0,0.008930963295996327
7,10,1500.0,600.0,5.996839096437757,0.00962701679531223,agent_1,0.008492673579338885
7,10,1500.0,600.0,5.996839096437757,0.00962701679531223,agent_2,0.011146642480263516
7,10,1800.0,900.0,8.989374979781688,0.014399126083201102,agent_0,0.013422740638964707
7,10,1800.0,900.0,8.989374979781688,0.014399126083201102,agent_1,0.012734941394946268
7,10,1800.0,900.0,8.989374979781688,0.014399126083201102,agent_2,0.016596907770775333
7,10,2100.0,1200.0,11.974962777436646,0.019118969975386525,agent_0,0.01791109537605002
7,10,2100.0,1200.0,11.974962777436646,0.019118969975386525,agent_1,0.01695494331137
7,10,2100.0,1200.0,11.974962777436646,0.019118969975386525,agent_2,0.021933837459640233
7,10,2400.0,1500.0,14.951478156970502,0.023768173948139095,agent_0,0.02238019073171081
7,10,2400.0,1500.0,14.951478156970502,0.023768173948139095,agent_1,0.021138003878313574
7,10,2400.0,1500.0,14.951478156970502,0.023768173948139095,agent_2,0.027134520673046753
7,10,2700.0,1800.0,17.916964232121032,0.028328530098810575,agent_0,0.026814139025769727
7,10,2700.0,1800.0,17.916964232121032,0.028328530098810575,agent_1,0.025269482128719496
7,10,2700.0,1800.0,17.916964232121032,0.028328530098810575,agent_2,0.032176595324761935
7,10,3000.0,2100.0,20.86967416916334,0.03278207184430853,agent_0,0.03119705944934593
7,10,3000.0,2100.0,20.86967416916334,0.03278207184430853,agent_1,0.029334822972030616
7,10,3000.0,2100.0,20.86967416916334,0.03278207184430853,agent_2,0.037038351224356204
7,10,3300.0,2400.0,23.808113157364218,0.03711111821515991,agent_0,0.03551311041278046
7,10,3300.0,2400.0,23.808113157364218,0.03711111821515991,agent_1,0.033319585707541025
7,10,3300.0,2400.0,23.808113157364218,0.03711111821515991,agent_2,0.041698789430646074
7,10,3600.0,2700.0,26.731079500689315,0.04129834591584376,agent_0,0.03974654851605223
7,10,3600.0,2700.0,26.731079500689315,0.04129834591584376,agent_1,0.03720949559800797
7,10,3600.0,2700.0,26.731079500689315,0.04129834591584376,agent_2,0.046137713679111875
7,10,3900.0,3000.0,29.637704804305724,0.045326834685885595,agent_0,0.04388176558390834
7,10,3900.0,3000.0,29.637704804305724,0.045326834685885595,agent_1,0.0409904753271635
7,10,3900.0,3000.0,29.637704804305724,0.045326834685885595,agent_2,0.05033578325240391
7,10,4200.0,3300.0,32.527492546269954,0.04918012273134238,agent_0,0.047903336707455814
7,10,4200.0,3300.0,32.527492546269954,0.04918012273134238,agent_1,0.04464868589209871
7,10,4200.0,3300.0,32.527492546269954,0.04918012273134238,agent_2,0.05427457546254831
7,10,4500.0,3600.0,35.400355120819945,0.05284226252731217,agent_0,0.05179607103175362
7,10,4500.0,3600.0,35.400355120819945,0.05284226252731217,agent_1,0.048170569214053764
7,10,4500.0,3600.0,35.400355120819945,0.05284226252731217,agent_2,0.05793664414285632
7,10,4800.0,3900.0,38.25664865925032,0.05629785346657764,agent_0,0.055545042893342604
7,10,4800.0,3900.0,38.25664865925032,0.05629785346657764,agent_1,0.0515428732111625
7,10,4800.0,3900.0,38.25664865925032,0.05629785346657764,agent_2,0.06130554665556593
7,10,5100.0,4200.0,41.097205423818046,0.05953210172886936,agent_0,0.05913565084066378
7,10,5100.0,4200.0,41.097205423818046,0.05953210172886936,agent_1,0.0547527007754845
7,10,5100.0,4200.0,41.097205423818046,0.05953210172886936,agent_2,0.06436589994246468
7,10,5400.0,4500.0,43.92336315437387,0.06253084424112121,agent_0,0.06255364515950183
7,10,5400.0,4500.0,43.92336315437387,0.06253084424112121,agent_1,0.057787530949492835
7,10,5400.0,4500.0,43.92336315437387,0.06253084424112121,agent_2,0.06710339115535209
7,25,900.0,0.0,0.0,1.2074182697257333e-06,agent_0,0.0
7,25,900.0,0.0,0.0,1.2074182697257333e-06,agent_1,8.537736462515939e-07
7,25,900.0,0.0,0.0,1.2074182697257333e-06,agent_2,0.0
7,25,1200.0,300.0,7.4990100435890845,0.012052778105404975,agent_0,0.011128906386815903
7,25,1200.0,300.0,7.4990100435890845,0.012052778105404975,agent_1,0.010607081105463054
7,25,1200.0,300.0,7.4990100435890845,0.012052778105404975,agent_2,0.0140157836788998
7,25,1500.0,600.0,14.992097903564826,0.024067175746820078,agent_0,0.02232776790857189
7,25,1500.0,600.0,14.992097903564826,0.024067175746820078,agent_1,0.02123172121062168
7,25,1500.0,600.0,14.992097903564826,0.024067175746820078,agent_2,0.027865264464039773
7,25,1800.0,900.0,22.47343867927745,0.03599658380473857,agent_0,0.033557322160967566
7,25,1800.0,900.0,22.47343867927745,0.03599658380473857,agent_1,0.03183713423214239
7,25,1800.0,900.0,22.47343867927745,0.03599658380473857,agent_2,0.041488700254561424
7,25,2100.0,1200.0,29.937412100419923,0.04779452161525626,agent_0,0.0447779674754718
7,25,2100.0,1200.0,29.937412100419923,0.04779452161525626,agent_1,0.04238643020252452
7,25,2100.0,1200.0,29.937412100419923,0.04779452161525626,agent_2,0.05482730689597396
7,25,2400.0,1500.0,37.37871102403079,0.059414804982226455,agent_0,0.055949882082123176
7,25,2400.0,1500.0,37.37871102403079,0.059414804982226455,agent_1,0.05284272473566945
7,25,2400.0,1500.0,37.37871102403079,0.059414804982226455,agent_2,0.06782351054054388
7,25,2700.0,1800.0,44.79244914534758,0.07081168439598562,agent_0,0.06703312158508933
7,25,2700.0,1800.0,44.79244914534758,0.07081168439598562,agent_1,0.06316922741248154
7,25,2700.0,1800.0,44.79244914534758,0.07081168439598562,agent_2,0.08042115155911495
7,25,3000.0,2100.0,52.174267914498586,0.08194003677281902,agent_0,0.07798776673244832
7,25,3000.0,2100.0,52.174267914498586,0.08194003677281902,agent_1,0.07332937389846085
7,25,3000.0,2100.0,52.174267914498586,0.08194003677281902,agent_2,0.09256574757725627
7,25,3300.0,2400.0,59.520441737660086,0.09275547996686682,agent_0,0.08877400838524076
7,25,3300.0,2400.0,59.520441737660086,0.09275547996686682,agent_1,0.08328690019996131
7,25,3300.0,2400.0,59.520441737660086,0.09275547996686682,agent_2,0.104204646835607
7,25,3600.0,2700.0,66.82798094444428,0.10321455754847807,agent_0,0.09935229887572822
7,25,3600.0,2700.0,66.82798094444428,0.10321455754847807,agent_1,0.09300597489302594
7,25,3600.0,2700.0,66.82798094444428,0.10321455754847807,agent_2,0.11528726080222428
7,25,3900.0,3000.0,74.0947321654329,0.11327485469958155,agent_0,0.10968344752144767
7,25,3900.0,3000.0,74.0947321654329,0.11327485469958155,agent_1,0.10245128012963674
7,25,3900.0,3000.0,74.0947321654329,0.11327485469958155,agent_2,0.12576519908957137
7,25,4200.0,3300.0,81.31947472261494,0.1228951408123073,agent_0,0.11972874482060283
7,25,4200.0,3300.0,81.31947472261494,0.1228951408123073,agent_1,0.11158811690282976
7,25,4200.0,3300.0,81.31947472261494,0.1228951408123073,agent_2,0.13559242837407506
7,25,4500.0,3600.0,88.50201288002343,0.13203551142401931,agent_0,0.1294500921932634
7,25,4500.0,3600.0,88.50201288002343,0.13203551142401931,agent_1,0.12038251379220923
7,25,4500.0,3600.0,88.50201288002343,0.13203551142401931,agent_2,0.14472541953632714
7,25,4800.0,3900.0,95.64326239424919,0.14065747183667235,agent_0,0.13881008314003962
7,25,4800.0,3900.0,95.64326239424919,0.14065747183667235,agent_1,0.1288012919179335
7,25,4800.0,3900.0,95.64326239424919,0.14065747183667235,agent_2,0.1531232156310416
7,25,5100.0,4200.0,102.7453308148043,0.14872408849057916,agent_0,0.14777215321814977
7,25,5100.0,4200.0,102.7453308148043,0.14872408849057916,agent_1,0.1368121892834531
7,25,5100.0,4200.0,102.7453308148043,0.14872408849057916,agent_2,0.1607475715947863
7,25,5400.0,4500.0,109.81158992968226,0.15620005033758666,agent_0,0.1563006515329795
7,25,5400.0,4500.0,109.81158992968226,0.15620005033758666,agent_1,0.1443839153723187
7,25,5400.0,4500.0,109.81158992968226,0.15620005033758666,agent_2,0.1675629796110349
7,50,900.0,0.0,0.0,1.2074182697257333e-06,agent_0,0.0
7,50,900.0,0.0,0.0,1.2074182697257333e-06,agent_1,8.537736462515939e-07
7,50,900.0,0.0,0.0,1.2074182697257333e-06,agent_2,0.0
7,50,1200.0,300.0,14.998020104189568,0.024105402865290834,agent_0,0.022258236045623193
7,50,1200.0,300.0,14.998020104189568,0.024105402865290834,agent_1,0.021214305120792
7,50,1200.0,300.0,14.998020104189568,0.024105402865290834,agent_2,0.028030658509161147
7,50,1500.0,600.0,29.984196350694653,0.048133126563191256,agent_0,0.044656731390026884
7,50,1500.0,600.0,29.984196350694653,0.048133126563191256,agent_1,0.04246356390450722
7,50,1500.0,600.0,29.984196350694653,0.048133126563191256,agent_2,0.05572604992824141
7,50,1800.0,900.0,44.94688147275526,0.07198904819090589,agent_0,0.06711620059248644
7,50,1800.0,900.0,44.94688147275526,0.07198904819090589,agent_1,0.06367352697147055
7,50,1800.0,900.0,44.94688147275526,0.07198904819090589,agent_2,0.082965482887878
7,50,2100.0,1200.0,59.87484145058411,0.09557933159189297,agent_0,0.08955666905105011
7,50,2100.0,1200.0,59.87484145058411,0.09557933159189297,agent_1,0.08476974226796004
7,50,2100.0,1200.0,59.87484145058411,0.09557933159189297,agent_2,0.1096302795527017
7,50,2400.0,1500.0,74.75747432970724,0.1188107800164841,agent_0,0.11189772474047763
7,50,2400.0,1500.0,74.75747432970724,0.1188107800164841,agent_1,0.10567778585980646
7,50,2400.0,1500.0,74.75747432970724,0.1188107800164841,agent_2,0.13560430375910998
7,50,2700.0,1800.0,89.58502725534409,0.14159112850722771,agent_0,0.134058725617662
7,50,2700.0,1800.0,89.58502725534409,0.14159112850722771,agent_1,0.12632344918702684
7,50,2700.0,1800.0,89.58502725534409,0.14159112850722771,agent_2,0.1607743900663311
7,50,3000.0,2100.0,104.34881163350468,0.16382944266463828,agent_0,0.1559591082276528
7,50,3000.0,2100.0,104.34881163350468,0.16382944266463828,agent_1,0.14663301452260466
7,50,3000.0,2100.0,104.34881163350468,0.16382944266463828,agent_2,0.185030888562258
7,50,3300.0,2400.0,119.04141449248198,0.18543636190016657,agent_0,0.1775185703525655
7,50,3300.0,2400.0,119.04141449248198,0.18543636190016657,agent_1,0.16653341374602892
7,50,3300.0,2400.0,119.04141449248198,0.18543636190016657,agent_2,0.2082679878111564
7,50,3600.0,2700.0,133.6569050057472,0.2063244822165246,agent_0,0.1986573862493489
7,50,3600.0,2700.0,133.6569050057472,0.2063244822165246,agent_1,0.18595250308338382
7,50,3600.0,2700.0,133.6569050057472,0.2063244822165246,agent_2,0.2303841930743478
7,50,3900.0,3000.0,148.19103523549666,0.22640859970029376,agent_0,0.21929660974184817
7,50,3900.0,3000.0,148.19103523549666,0.22640859970029376,agent_1,0.20481923446689274
7,50,3900.0,3000.0,148.19103523549666,0.22640859970029376,agent_2,0.25128260625510696
7,50,4200.0,3300.0,162.6414324912547,0.2456060061590263,agent_0,0.23935833417672567
7,50,4200.0,3300.0,162.6414324912547,0.2456060061590263,agent_1,0.22306387495643099
7,50,4200.0,3300.0,162.6414324912547,0.2456060061590263,agent_2,0.2708712507623564
7,50,4500.0,3600.0,177.0077827248579,0.2638367817030393,agent_0,0.2587659626932003
7,50,4500.0,3600.0,177.0077827248579,0.2638367817030393,agent_1,0.2406182324123912
7,50,4500.0,3600.0,177.0077827248579,0.2638367817030393,agent_2,0.2890633694452808
7,50,4800.0,3900.0,191.29200192396664,0.2810239690694803,agent_0,0.2774443805102845
7,50,4800.0,3900.0,191.29200192396664,0.2810239690694803,agent_1,0.25741579247178636
7,50,4800.0,3900.0,191.29200192396664,0.2810239690694803,agent_2,0.30577756146123086
7,50,5100.0,4200.0,205.49839435235648,0.29709388150075366,agent_0,0.2953202638896291
7,50,5100.0,4200.0,205.49839435235648,0.29709388150075366,agent_1,0.2733919735424491
7,50,5100.0,4200.0,205.49839435235648,0.29709388150075366,agent_2,0.32093805921193475
7,50,5400.0,4500.0,219.63379439405088,0.3119762292415361,agent_0,0.31232223103046414
7,50,5400.0,4500.0,219.63379439405088,0.3119762292415361,agent_1,0.2884842412901136
7,50,5400.0,4500.0,219.63379439405088,0.3119762292415361,agent_2,0.3344747742014335
7,100,900.0,0.0,0.0,1.2074182697257333e-06,agent_0,0.0
7,100,900.0,0.0,0.0,1.2074182697257333e-06,agent_1,8.537736462515939e-07
7,100,900.0,0.0,0.0,1.2074182697257333e-06,agent_2,0.0
7,100,1200.0,300.0,29.996040276901187,0.04821018793175374,agent_0,0.04451816166218735
7,100,1200.0,300.0,29.996040276901187,0.04821018793175374,agent_1,0.04242917878569271
7,100,1200.0,300.0,29.996040276901187,0.04821018793175374,agent_2,0.05605767530235719
7,100,1500.0,600.0,59.96839489055723,0.09626131970575301,agent_0,0.08931821839867346
