policy,sigma_km,maneuver,pair_id,rso_id,delta_v_magnitude_mps,seconds_after_burn,nis,exceeds_chi2_p99
advanced_greedy,10,normal,seed_075,86,29.21997831,2609.830811,64.55025482,True
advanced_greedy,10,normal,seed_075,12,5.040491301,2701.195312,6.478453159,False
advanced_greedy,10,normal,seed_076,42,32.97256683,267.5107117,0.1012893319,False
advanced_greedy,10,normal,seed_076,29,4.808965205,1364.888916,7.308649063,False
advanced_greedy,10,normal,seed_076,69,19.63697387,1570.288208,1.000258327,False
advanced_greedy,10,normal,seed_076,67,68.66023746,1721.164185,152.0260315,True
advanced_greedy,10,normal,seed_076,13,2.726467622,2676.128418,2.577461243,False
advanced_greedy,10,normal,seed_077,37,2.127732303,52.00618744,0.6122419238,False
advanced_greedy,10,normal,seed_077,57,93.80296942,358.4398804,12.42333126,True
advanced_greedy,10,normal,seed_077,85,26.39738215,955.7165527,8.53384304,False
advanced_greedy,10,normal,seed_077,72,49.19408411,1209.080322,45.51565552,True
advanced_greedy,10,normal,seed_077,12,35.63846448,1907.240601,52.88071823,True
advanced_greedy,10,normal,seed_077,95,4.031086793,1970.364258,0.8404892087,False
advanced_greedy,10,normal,seed_077,26,42.87121854,2010.657471,65.51718903,True
advanced_greedy,10,normal,seed_078,77,21.25685489,5.037493706,0.3633027375,False
advanced_greedy,10,normal,seed_078,74,74.48423707,8.380347252,1.391902328,False
advanced_greedy,10,normal,seed_078,98,1.117651866,384.0619507,0.07372183353,False
advanced_greedy,10,normal,seed_078,18,61.3653462,527.7185669,7.588877678,False
advanced_greedy,10,normal,seed_078,96,9.764733059,670.1306763,3.542232037,False
advanced_greedy,10,normal,seed_078,50,24.81951367,718.986145,1.764803171,False
advanced_greedy,10,normal,seed_078,32,37.83337264,1871.693604,45.31161499,True
advanced_greedy,10,normal,seed_078,27,44.28115276,2550.012207,137.163681,True
advanced_greedy,10,normal,seed_079,69,1.683631386,143.2317352,2.301590919,False
advanced_greedy,10,normal,seed_079,78,85.81554643,174.2535858,3.768356562,False
advanced_greedy,10,normal,seed_079,42,47.46847135,2006.239746,80.17538452,True
advanced_greedy,10,normal,seed_079,45,17.51715448,2159.740723,12.84165001,True
advanced_greedy,10,normal,seed_080,25,2.496998634,77.77418518,1.117778182,False
advanced_greedy,10,normal,seed_080,85,3.892458085,232.0048218,2.051659107,False
advanced_greedy,10,normal,seed_080,14,4.487729309,359.1069336,3.02772975,False
advanced_greedy,10,normal,seed_080,43,5.354380951,514.8638916,2.801691771,False
advanced_greedy,10,normal,seed_080,41,3.648327651,660.1707153,0.7627352476,False
advanced_greedy,10,normal,seed_080,97,6.241168061,788.5009766,1.097004175,False
advanced_greedy,10,normal,seed_080,16,8.986449407,1144.240967,3.768081903,False
advanced_greedy,10,normal,seed_080,36,38.55863018,1607.03833,60.52070999,True
advanced_greedy,10,normal,seed_080,35,31.75055695,3027.398193,94.60373688,True
advanced_greedy,10,normal,seed_081,94,98.29282759,495.7123718,22.83051109,True
advanced_greedy,10,normal,seed_081,26,74.12942921,725.4950562,26.11023521,True
advanced_greedy,10,normal,seed_081,80,32.571026,1146.136963,33.19949341,True
advanced_greedy,10,normal,seed_081,64,27.43630848,1493.472656,17.13223076,True
advanced_greedy,10,normal,seed_081,58,57.53962167,1720.159058,87.48356628,True
advanced_greedy,10,normal,seed_081,0,1.633326751,1772.489258,2.37776041,False
advanced_greedy,10,normal,seed_081,49,58.06020524,2129.956543,141.1719818,True
advanced_greedy,10,normal,seed_081,25,15.76052991,2332.561035,9.314271927,False
advanced_greedy,10,normal,seed_081,68,73.3021385,3330.979736,614.7064209,True
advanced_greedy,10,normal,seed_081,73,6.819782748,4650.939941,16.00670624,True
advanced_greedy,10,normal,seed_082,39,1.306550329,397.9852295,0.5518695712,False
advanced_greedy,10,normal,seed_082,75,4.004789676,630.8241577,1.441535234,False
advanced_greedy,10,normal,seed_082,63,1.023648565,1455.523438,2.988200665,False
advanced_greedy,10,normal,seed_082,20,68.27729825,1516.858765,87.58014679,True
advanced_greedy,10,normal,seed_082,10,41.39569625,1581.41687,67.45224762,True
advanced_greedy,10,normal,seed_082,22,1.452746163,2614.127441,0.7888675928,False
advanced_greedy,10,normal,seed_082,15,2.640358271,2755.623779,0.5885621905,False
advanced_greedy,10,normal,seed_083,81,1.510482933,37.93366241,0.2484562844,False
advanced_greedy,10,normal,seed_083,97,2.529648182,3585.641357,1.240826249,False
advanced_greedy,10,normal,seed_083,54,11.03331795,4171.209473,12.61942101,True
advanced_greedy,10,normal,seed_083,47,70.57424094,4324.709473,927.4116211,True
advanced_greedy,10,normal,seed_084,27,3.171263334,450.3469238,0.254886806,False
advanced_greedy,10,normal,seed_084,33,31.93543608,967.4960327,21.5552845,True
advanced_greedy,10,normal,seed_084,72,41.79339785,1271.449829,26.4799366,True
advanced_greedy,10,normal,seed_084,77,18.00521941,2319.095947,38.99722672,True
advanced_greedy,10,normal,seed_084,14,1.313213841,2790.765625,2.094381571,False
advanced_greedy,10,normal,seed_085,56,38.5070834,215.9109955,1.243782997,False
advanced_greedy,10,normal,seed_085,96,29.4284411,896.6552124,7.441265583,False
advanced_greedy,10,normal,seed_085,79,51.56895083,962.4457397,34.05073547,True
advanced_greedy,10,normal,seed_085,58,5.596356344,1302.346802,0.9338813424,False
advanced_greedy,10,normal,seed_085,59,2.338741323,1448.28186,0.6018459797,False
advanced_greedy,10,normal,seed_085,80,27.86227374,1743.98645,27.73249245,True
advanced_greedy,10,normal,seed_085,35,2.967169561,2583.372314,0.4626722038,False
advanced_greedy,10,normal,seed_085,73,3.603528768,2769.391602,3.656884432,False
advanced_greedy,10,normal,seed_086,70,23.40151769,0.8897364736,3.195963383,False
advanced_greedy,10,normal,seed_086,55,33.22092727,549.2698975,3.21697998,False
advanced_greedy,10,normal,seed_086,75,21.52268352,1972.762085,30.69592285,True
advanced_greedy,10,normal,seed_086,76,1.451450486,2404.453125,0.2726112902,False
advanced_greedy,10,normal,seed_086,19,2.590294364,2444.020996,0.2732211947,False
advanced_greedy,10,normal,seed_086,95,46.0471259,2693.929199,170.6175537,True
advanced_greedy,10,normal,seed_086,80,1.754073533,3423.460205,0.9851638079,False
advanced_greedy,10,normal,seed_086,35,2.70169942,3498.536621,0.4205666482,False
advanced_greedy,10,normal,seed_086,10,9.084732616,3818.933838,12.18883419,True
advanced_greedy,10,normal,seed_087,85,2.702907911,2097.946289,4.333875656,False
advanced_greedy,10,normal,seed_087,72,9.566600378,3238.954102,19.66888809,True
advanced_greedy,10,normal,seed_088,45,82.5794423,8.029425621,0.2321722507,False
advanced_greedy,10,normal,seed_088,49,1.881326823,45.5346489,3.35887742,False
advanced_greedy,10,normal,seed_088,67,19.4168459,1775.336426,13.67554665,True
advanced_greedy,10,normal,seed_088,32,23.82002789,2299.198975,26.98106575,True
advanced_greedy,10,normal,seed_088,84,63.67829712,2777.328857,248.0685425,True
advanced_greedy,10,normal,seed_088,90,1.031163051,3182.784668,1.837014079,False
advanced_greedy,10,normal,seed_088,48,14.19790143,3222.132568,17.91200447,True
advanced_greedy,10,normal,seed_089,88,16.70877284,439.119873,1.381719232,False
advanced_greedy,10,normal,seed_089,96,3.513815951,1402.447632,0.06229141355,False
advanced_greedy,10,normal,seed_089,64,1.557493595,1663.256592,2.159645557,False
advanced_greedy,10,normal,seed_089,29,3.248742218,2722.440918,1.315512538,False
advanced_greedy,10,normal,seed_090,33,1.037382566,3.888180017,1.421831369,False
advanced_greedy,10,normal,seed_090,24,1.731090688,7.971426487,1.947743058,False
advanced_greedy,10,normal,seed_090,10,36.35693674,1188.560791,8.396407127,False
advanced_greedy,10,normal,seed_090,77,61.71874041,1502.470947,73.72192383,True
advanced_greedy,10,normal,seed_090,12,31.22915644,1749.751221,20.98548889,True
advanced_greedy,10,normal,seed_090,44,43.00374579,2221.023438,100.396553,True
advanced_greedy,10,normal,seed_090,50,1.187636236,3688.388672,2.454250097,False
advanced_greedy,10,normal,seed_091,56,78.68069986,70.71356201,0.3983923793,False
advanced_greedy,10,normal,seed_091,60,65.11011734,1259.506714,61.71194458,True
advanced_greedy,10,normal,seed_091,70,1.039681323,1479.883057,0.9016616344,False
advanced_greedy,10,normal,seed_091,9,7.925704876,1734.524536,16.39148903,True
advanced_greedy,10,normal,seed_091,98,2.656146616,1878.3302,2.463022947,False
advanced_greedy,10,normal,seed_091,12,1.202708452,2496.562012,0.5744515657,False
advanced_greedy,10,normal,seed_091,14,97.20690653,2513.944336,615.80896,True
advanced_greedy,10,normal,seed_091,45,20.07202967,3615.342773,36.67698669,True
advanced_greedy,10,normal,seed_092,31,58.54221471,529.8312988,8.675046921,False
advanced_greedy,10,normal,seed_092,64,2.125838918,562.9598999,0.1225110143,False
advanced_greedy,10,normal,seed_092,21,1.648473358,1314.228638,2.217115641,False
advanced_greedy,10,normal,seed_092,51,7.5086507,2261.605469,5.808650017,False
advanced_greedy,10,normal,seed_093,11,14.34255625,292.3160706,0.4509219229,False
advanced_greedy,10,normal,seed_093,29,44.77091027,387.851532,3.313975096,False
advanced_greedy,10,normal,seed_093,94,9.684624052,1091.836792,0.1291711032,False
advanced_greedy,10,normal,seed_093,14,1.649638452,2125.867676,0.5860868096,False
advanced_greedy,10,normal,seed_093,95,2.11545313,2215.172852,2.154930353,False
advanced_greedy,10,normal,seed_093,79,1.898144662,3797.286377,5.889019966,False
advanced_greedy,10,normal,seed_094,11,19.29995088,70.49695587,1.449565172,False
advanced_greedy,10,normal,seed_094,44,19.53164939,704.1938477,2.939985514,False
advanced_greedy,10,normal,seed_094,54,90.757556,2808.313232,693.4621582,True
advanced_greedy,10,normal,seed_094,38,10.16175718,2902.931641,14.91615582,True
advanced_greedy,10,normal,seed_094,76,29.20670469,2932.668457,67.55661774,True
advanced_greedy,10,normal,seed_094,33,58.17044875,3951.44873,500.5571594,True
advanced_greedy,10,normal,seed_094,20,14.26133159,4726.125,23.98470688,True
advanced_greedy,10,normal,seed_095,71,8.55402495,1278.046997,1.543973327,False
advanced_greedy,10,normal,seed_095,27,80.18461647,1765.520752,194.828125,True
advanced_greedy,10,normal,seed_095,32,32.53283964,3343.4375,104.6122055,True
advanced_greedy,10,normal,seed_096,92,79.81668989,142.8473663,7.948762894,False
advanced_greedy,10,normal,seed_096,52,88.33158697,644.0806885,27.47399521,True
advanced_greedy,10,normal,seed_096,50,21.86233318,1626.605469,16.85471916,True
advanced_greedy,10,normal,seed_096,71,37.50959744,1652.172119,43.21312332,True
advanced_greedy,10,normal,seed_096,80,3.129963244,1704.135742,2.17306304,False
advanced_greedy,10,normal,seed_096,3,1.601373784,3573.488525,1.971980453,False
advanced_greedy,10,normal,seed_096,85,61.73705516,3657.461182,469.7091064,True
advanced_greedy,10,normal,seed_097,21,11.47889518,3.002193928,0.01109164581,False
advanced_greedy,10,normal,seed_097,70,6.392552607,172.4243317,1.893651366,False
advanced_greedy,10,normal,seed_097,36,24.96254185,723.6078491,0.4667555094,False
advanced_greedy,10,normal,seed_097,14,1.082725738,3755.093262,0.7975360155,False
advanced_greedy,10,normal,seed_097,26,41.61812383,3890.458984,248.9448242,True
advanced_greedy,10,normal,seed_098,33,9.117307877,24.67041397,0.1385138035,False
advanced_greedy,10,normal,seed_098,42,18.91353422,303.018219,4.924193859,False
advanced_greedy,10,normal,seed_098,77,28.82466371,1744.471313,22.58606911,True
advanced_greedy,10,normal,seed_098,72,1.062534827,2039.283203,2.170489788,False
advanced_greedy,10,normal,seed_099,27,6.988538634,7.54792738,0.7492935061,False
advanced_greedy,10,normal,seed_099,20,13.29493066,182.3758087,0.1780786514,False
advanced_greedy,10,normal,seed_099,63,3.937961709,221.9809113,0.83816576,False
advanced_greedy,10,normal,seed_099,16,4.627353135,765.6930542,2.2083323,False
advanced_greedy,10,normal,seed_099,58,5.096805673,1554.345703,5.091411114,False
advanced_greedy,10,normal,seed_099,7,36.42295155,1898.550659,50.40172958,True
advanced_greedy,10,finite1800s,seed_000,41,3.083035685,415.1156921,3.244464636,False
advanced_greedy,10,finite1800s,seed_000,50,10.22181332,1225.698975,1.266717315,False
advanced_greedy,10,finite1800s,seed_000,60,3.264081731,2251.971436,2.590540409,False
advanced_greedy,10,finite1800s,seed_000,64,1.592237964,2514.625244,1.076427221,False
advanced_greedy,10,finite1800s,seed_001,48,13.17644982,1038.418091,4.705648899,False
advanced_greedy,10,finite1800s,seed_001,97,90.87256316,1369.24585,17.28136826,True
advanced_greedy,10,finite1800s,seed_001,69,75.36565912,2044.10144,30.59583664,True
advanced_greedy,10,finite1800s,seed_001,24,11.04981068,3120.523193,1.168623686,False
advanced_greedy,10,finite1800s,seed_002,83,40.2182229,7.108286381,1.248655677,False
advanced_greedy,10,finite1800s,seed_002,86,26.5177069,182.0973969,0.365221262,False
advanced_greedy,10,finite1800s,seed_002,7,6.338083691,934.657959,0.6301510334,False
advanced_greedy,10,finite1800s,seed_002,60,3.713931485,1025.415771,4.72812748,False
advanced_greedy,10,finite1800s,seed_003,96,21.35268604,108.864418,0.1462040991,False
advanced_greedy,10,finite1800s,seed_003,59,9.578617171,343.2720947,0.760007143,False
advanced_greedy,10,finite1800s,seed_003,76,6.616326282,1115.619385,1.674438953,False
advanced_greedy,10,finite1800s,seed_003,15,9.854971999,1219.182007,0.2786878645,False
advanced_greedy,10,finite1800s,seed_003,51,33.1705079,1507.355469,8.217625618,False
advanced_greedy,10,finite1800s,seed_004,31,1.524187135,203.4432526,0.03497780859,False
advanced_greedy,10,finite1800s,seed_004,32,32.85210853,1358.451416,13.62236786,True
advanced_greedy,10,finite1800s,seed_004,0,14.63166734,1398.463989,3.371777296,False
advanced_greedy,10,finite1800s,seed_004,4,16.53137929,1475.565186,2.310993433,False
advanced_greedy,10,finite1800s,seed_004,29,77.67143797,2309.461182,95.21304321,True
advanced_greedy,10,finite1800s,seed_004,37,2.897124854,4147.416016,7.269222736,False
advanced_greedy,10,finite1800s,seed_005,84,12.7414571,276.8257751,1.45183444,False
advanced_greedy,10,finite1800s,seed_005,34,1.118468214,624.4790039,0.2252086103,False
advanced_greedy,10,finite1800s,seed_005,23,1.730272055,1411.05481,1.363196611,False
advanced_greedy,10,finite1800s,seed_005,88,1.273868852,1686.302856,0.4983618259,False
advanced_greedy,10,finite1800s,seed_005,0,7.196194087,2313.339844,0.1578427255,False
advanced_greedy,10,finite1800s,seed_005,97,22.91356371,2663.542969,11.94799328,True
advanced_greedy,10,finite1800s,seed_006,43,73.51355857,0.1163355261,0.3757674396,False
advanced_greedy,10,finite1800s,seed_006,41,49.33424066,0.6247663498,3.54826355,False
advanced_greedy,10,finite1800s,seed_006,82,88.70592824,685.3348389,0.1436522305,False
advanced_greedy,10,finite1800s,seed_006,48,79.33731687,972.5256958,5.328848839,False
advanced_greedy,10,finite1800s,seed_006,68,32.38366393,1353.386108,1.749834418,False
advanced_greedy,10,finite1800s,seed_006,32,1.145282407,1831.837524,1.681060791,False
advanced_greedy,10,finite1800s,seed_006,91,2.962934669,3263.573975,1.815133214,False
advanced_greedy,10,finite1800s,seed_007,49,47.99243678,3.067876816,1.615542769,False
advanced_greedy,10,finite1800s,seed_007,4,2.246274342,4.899702072,3.722851515,False
advanced_greedy,10,finite1800s,seed_007,95,62.90017075,316.1304932,0.511811316,False
advanced_greedy,10,finite1800s,seed_007,52,19.00424251,790.1262817,7.615442276,False
advanced_greedy,10,finite1800s,seed_008,46,18.2365669,157.6186676,1.234531283,False
advanced_greedy,10,finite1800s,seed_008,79,9.832509014,261.9391785,0.1400191784,False
advanced_greedy,10,finite1800s,seed_008,52,86.16118061,400.3687134,1.220833302,False
advanced_greedy,10,finite1800s,seed_008,42,25.89842253,1617.851807,6.185155392,False
advanced_greedy,10,finite1800s,seed_008,78,13.09530022,2558.137207,1.637159824,False
advanced_greedy,10,finite1800s,seed_008,63,2.343487065,3589.566895,1.717293262,False
advanced_greedy,10,finite1800s,seed_009,72,9.556424468,5.084273338,0.4385820925,False
advanced_greedy,10,finite1800s,seed_009,93,9.88326961,8.676630974,1.832383871,False
advanced_greedy,10,finite1800s,seed_009,74,2.3918379,1113.706787,3.205064535,False
advanced_greedy,10,finite1800s,seed_009,77,2.728390719,3034.691895,3.184677839,False
advanced_greedy,10,finite1800s,seed_010,39,27.09538522,1064.579224,0.3294769526,False
advanced_greedy,10,finite1800s,seed_010,26,51.89699605,1163.75415,0.3327234983,False
advanced_greedy,10,finite1800s,seed_010,38,21.4897483,2376.637939,1.097163677,False
advanced_greedy,10,finite1800s,seed_011,14,71.73063465,493.3052063,0.3793970942,False
advanced_greedy,10,finite1800s,seed_011,63,20.21251783,827.4273682,0.5024969578,False
advanced_greedy,10,finite1800s,seed_011,25,5.364800106,967.1184692,6.45516634,False
advanced_greedy,10,finite1800s,seed_011,24,16.41448373,1022.400574,0.1291187406,False
advanced_greedy,10,finite1800s,seed_011,51,61.75576897,1231.30542,0.8429225683,False
advanced_greedy,10,finite1800s,seed_011,41,22.35245055,1690.365112,0.208163619,False
advanced_greedy,10,finite1800s,seed_011,5,2.666682784,4208.044922,0.8871036768,False
advanced_greedy,10,finite1800s,seed_011,85,2.240317694,4309.936523,0.175328359,False
advanced_greedy,10,finite1800s,seed_012,92,16.30813105,76.77008057,0.05753758177,False
advanced_greedy,10,finite1800s,seed_012,35,22.53567514,104.6894608,4.501108646,False
advanced_greedy,10,finite1800s,seed_012,16,84.4184608,343.5082703,4.268618584,False
advanced_greedy,10,finite1800s,seed_012,42,6.478003118,363.7657776,6.535313606,False
advanced_greedy,10,finite1800s,seed_012,38,87.2007752,374.0717163,1.768249989,False
advanced_greedy,10,finite1800s,seed_012,19,4.606429636,650.3770752,4.115447998,False
advanced_greedy,10,finite1800s,seed_012,64,76.17463741,1732.730591,15.27015305,True
advanced_greedy,10,finite1800s,seed_012,49,8.133015362,1917.509521,3.063841105,False
advanced_greedy,10,finite1800s,seed_013,90,38.39061388,407.5117798,2.648056746,False
advanced_greedy,10,finite1800s,seed_013,2,7.737830592,564.1529541,5.558813572,False
advanced_greedy,10,finite1800s,seed_013,92,41.50708755,818.4456177,0.2734031379,False
advanced_greedy,10,finite1800s,seed_013,88,92.29843369,3747.188477,60.709198,True
advanced_greedy,10,finite1800s,seed_013,5,1.816515862,3796.286377,0.7710961699,False
advanced_greedy,10,finite1800s,seed_013,24,21.57689134,4010.890625,15.13901234,True
advanced_greedy,10,finite1800s,seed_014,76,2.154205915,6.117819786,8.022836685,False
advanced_greedy,10,finite1800s,seed_014,86,7.734106528,129.2483521,2.697263479,False
advanced_greedy,10,finite1800s,seed_014,60,7.236923536,208.2257843,0.5955749154,False
advanced_greedy,10,finite1800s,seed_014,2,86.3086701,727.1309814,0.1840113103,False
advanced_greedy,10,finite1800s,seed_014,89,14.43201428,1666.514893,4.770958424,False
advanced_greedy,10,finite1800s,seed_014,22,4.729252593,1891.520874,0.5850058198,False
advanced_greedy,10,finite1800s,seed_014,92,1.331812334,2604.57373,1.870237231,False
advanced_greedy,10,finite1800s,seed_015,92,61.90456525,0.2882979512,0.6810277104,False
advanced_greedy,10,finite1800s,seed_015,66,16.71011487,258.5127563,0.9047524929,False
advanced_greedy,10,finite1800s,seed_015,81,16.56632936,1770.269409,0.6541237235,False
advanced_greedy,10,finite1800s,seed_015,76,5.341077731,1876.348511,0.00432189228,False
advanced_greedy,10,finite1800s,seed_016,98,29.25120801,1.421763539,0.6730058789,False
advanced_greedy,10,finite1800s,seed_016,37,3.319113495,174.1312103,0.9568045139,False
advanced_greedy,10,finite1800s,seed_016,22,1.527235669,1008.32312,2.520920038,False
advanced_greedy,10,finite1800s,seed_016,68,3.216625639,1263.921509,1.102838874,False
advanced_greedy,10,finite1800s,seed_016,35,31.53393819,1281.639526,1.041597843,False
advanced_greedy,10,finite1800s,seed_016,33,6.276105161,1530.192505,0.3967511952,False
advanced_greedy,10,finite1800s,seed_016,48,8.779459799,1558.953247,0.6852542162,False
advanced_greedy,10,finite1800s,seed_016,20,3.275357725,1684.703125,4.982732773,False
advanced_greedy,10,finite1800s,seed_016,82,2.408510756,2145.90625,2.014405489,False
advanced_greedy,10,finite1800s,seed_016,90,1.472400803,3760.705811,2.593532085,False
advanced_greedy,10,finite1800s,seed_017,91,5.534022392,0.07561460137,1.931028724,False
advanced_greedy,10,finite1800s,seed_017,93,1.238813325,81.78295135,0.5154743195,False
advanced_greedy,10,finite1800s,seed_017,97,1.880062962,1151.355957,0.222613886,False
advanced_greedy,10,finite1800s,seed_017,82,5.348954949,1684.327026,1.926850796,False
advanced_greedy,10,finite1800s,seed_017,24,11.27727085,3217.875732,10.01780891,False
advanced_greedy,10,finite1800s,seed_018,32,2.373343529,434.3285217,1.710438251,False
advanced_greedy,10,finite1800s,seed_018,37,3.75827591,967.5484619,5.049041748,False
advanced_greedy,10,finite1800s,seed_018,84,4.935575577,2863.186523,1.606094003,False
advanced_greedy,10,finite1800s,seed_019,51,63.88682085,108.2893753,3.548486471,False
advanced_greedy,10,finite1800s,seed_019,41,55.28583678,180.7639313,1.440473795,False
advanced_greedy,10,finite1800s,seed_019,43,3.172644249,472.3659363,0.6781243682,False
advanced_greedy,10,finite1800s,seed_019,31,5.538443669,2291.623291,1.903635144,False
advanced_greedy,10,finite1800s,seed_019,69,5.551105043,3576.298828,0.4252916276,False
advanced_greedy,10,finite1800s,seed_020,20,43.18641707,1.191939473,4.593458652,False
advanced_greedy,10,finite1800s,seed_020,60,70.86285397,1246.112671,1.554478407,False
advanced_greedy,10,finite1800s,seed_020,27,25.31448201,1983.298218,0.5742850304,False
advanced_greedy,10,finite1800s,seed_020,47,3.379727428,2967.426025,1.002759457,False
advanced_greedy,10,finite1800s,seed_021,52,7.776760283,307.4379272,0.787090838,False
advanced_greedy,10,finite1800s,seed_021,78,49.59877289,316.9515686,2.338854074,False
advanced_greedy,10,finite1800s,seed_021,18,42.91294937,567.8445435,1.275883198,False
advanced_greedy,10,finite1800s,seed_021,42,1.625597936,1127.741577,2.733080149,False
advanced_greedy,10,finite1800s,seed_021,28,7.696479506,1481.270752,1.413175225,False
advanced_greedy,10,finite1800s,seed_021,60,11.86942687,3244.918457,2.381422997,False
advanced_greedy,10,finite1800s,seed_022,43,48.02112418,10.29816151,0.1896311343,False
advanced_greedy,10,finite1800s,seed_022,26,1.973426594,351.6027527,0.8786466718,False
advanced_greedy,10,finite1800s,seed_022,54,3.718930332,1049.671387,2.088994741,False
advanced_greedy,10,finite1800s,seed_022,59,61.97818709,1240.208862,1.500591993,False
advanced_greedy,10,finite1800s,seed_022,89,5.073715871,1271.535889,0.05034891143,False
advanced_greedy,10,finite1800s,seed_022,63,1.980246376,3438.829102,5.0866642,False
advanced_greedy,10,finite1800s,seed_022,20,19.79997412,3678.641846,1.060139656,False
advanced_greedy,10,finite1800s,seed_023,92,19.3955886,433.4443665,2.800160646,False
advanced_greedy,10,finite1800s,seed_023,29,6.901921363,630.3912354,0.674130857,False
advanced_greedy,10,finite1800s,seed_023,31,2.901737319,1128.222168,1.954011559,False
advanced_greedy,10,finite1800s,seed_023,83,1.265000544,1266.362549,0.4589757323,False
advanced_greedy,10,finite1800s,seed_023,69,17.03055341,1292.999756,0.8576750159,False
advanced_greedy,10,finite1800s,seed_023,18,66.97519666,1500.417114,1.459784865,False
advanced_greedy,10,finite1800s,seed_023,64,3.659877311,1564.362915,0.9649239779,False
advanced_greedy,10,finite1800s,seed_023,75,17.01805972,2127.64209,2.334581614,False
advanced_greedy,10,finite1800s,seed_023,65,46.51281788,2536.828125,48.78552628,True
advanced_greedy,10,finite1800s,seed_023,45,48.49849542,2803.317139,91.05492401,True
advanced_greedy,10,finite1800s,seed_024,90,1.221734168,346.8718872,0.2435458601,False
advanced_greedy,10,finite1800s,seed_024,97,10.53237088,538.2592773,0.0348264873,False
advanced_greedy,10,finite1800s,seed_024,68,32.82514148,561.6616211,1.852789521,False
advanced_greedy,10,finite1800s,seed_024,72,11.06651539,737.0795288,1.461704612,False
advanced_greedy,10,finite1800s,seed_024,10,5.190464511,1493.716064,1.655217767,False
advanced_greedy,10,finite1800s,seed_024,4,1.598110938,1530.418335,2.519072771,False
advanced_greedy,10,finite1800s,seed_024,50,16.73680555,2066.749023,4.46875,False
advanced_greedy,10,finite1800s,seed_024,51,1.628324143,3447.668945,0.3622560501,False
advanced_greedy,10,finite1800s,seed_024,91,22.13545547,3600.536621,13.46881294,True
advanced_greedy,10,finite1800s,seed_025,78,97.83029901,192.0544891,3.432719946,False
advanced_greedy,10,finite1800s,seed_025,29,29.89603533,723.4692383,4.034280777,False
advanced_greedy,10,finite1800s,seed_025,95,4.99527278,1362.800659,3.827882051,False
advanced_greedy,10,finite1800s,seed_025,69,45.54420536,1969.204468,13.76307392,True
advanced_greedy,10,finite1800s,seed_025,8,53.24748198,1972.823975,2.358403444,False
advanced_greedy,10,finite1800s,seed_025,54,1.761492268,3251.594727,2.182328939,False
advanced_greedy,10,finite1800s,seed_026,27,59.5277863,6.212471962,7.289500713,False
advanced_greedy,10,finite1800s,seed_026,44,18.56941384,118.9973373,0.6393450499,False
advanced_greedy,10,finite1800s,seed_026,93,3.48440831,241.6283722,0.1780534238,False
advanced_greedy,10,finite1800s,seed_026,65,42.4990755,802.6942139,1.447673798,False
advanced_greedy,10,finite1800s,seed_026,42,3.444490425,1462.258545,0.9112744927,False
advanced_greedy,10,finite1800s,seed_026,85,1.725750369,2439.383545,1.768313527,False
advanced_greedy,10,finite1800s,seed_026,40,21.53157417,4640.486816,36.83996964,True
advanced_greedy,10,finite1800s,seed_027,0,5.176269438,353.2516479,3.58885479,False
advanced_greedy,10,finite1800s,seed_027,38,28.61842401,852.8400879,0.2890948057,False
advanced_greedy,10,finite1800s,seed_027,34,5.19532429,1333.166992,0.8568525314,False
advanced_greedy,10,finite1800s,seed_027,26,5.147048587,1429.181519,6.349133015,False
advanced_greedy,10,finite1800s,seed_027,29,1.338062717,2106.665771,0.497358799,False
advanced_greedy,10,finite1800s,seed_027,75,1.047265939,2137.110107,0.05963158607,False
advanced_greedy,10,finite1800s,seed_027,91,1.836890999,2824.332275,5.958580494,False
advanced_greedy,10,finite1800s,seed_027,65,9.514917011,3429.47583,1.784153223,False
advanced_greedy,10,finite1800s,seed_028,60,37.23797518,163.4689789,1.345158219,False
advanced_greedy,10,finite1800s,seed_028,54,58.98282747,217.7894897,6.575154781,False
advanced_greedy,10,finite1800s,seed_028,72,8.209101855,1282.559448,2.580964804,False
advanced_greedy,10,finite1800s,seed_028,83,31.35770218,1633.471924,3.056164026,False
advanced_greedy,10,finite1800s,seed_028,43,2.205716913,1836.559937,0.1367426217,False
advanced_greedy,10,finite1800s,seed_028,99,44.61199279,2432.948975,41.92745972,True
advanced_greedy,10,finite1800s,seed_028,4,1.215958919,2598.640625,8.356388092,False
advanced_greedy,10,finite1800s,seed_028,98,3.85843166,3989.159668,7.324673176,False
advanced_greedy,10,finite1800s,seed_029,77,21.66202621,475.3619385,0.389501065,False
advanced_greedy,10,finite1800s,seed_029,7,37.04845702,1596.497559,0.9049796462,False
advanced_greedy,10,finite1800s,seed_029,8,3.534797867,1868.750122,0.209352836,False
advanced_greedy,10,finite1800s,seed_030,92,24.69161745,348.7675171,3.183107615,False
advanced_greedy,10,finite1800s,seed_030,64,1.305746227,1048.36084,0.9455398917,False
advanced_greedy,10,finite1800s,seed_030,70,85.81006074,2896.2854,227.2988586,True
advanced_greedy,10,finite1800s,seed_030,85,2.432829442,3638.682129,0.2978704274,False
advanced_greedy,10,finite1800s,seed_030,94,2.82222463,3693.753906,2.096758366,False
advanced_greedy,10,finite1800s,seed_031,51,3.525605872,362.8338928,0.6177374125,False
advanced_greedy,10,finite1800s,seed_031,3,3.470140706,1867.012207,0.8212532401,False
